시도,시군구,시설유형(소),시설명,연락처
서울특별시,관악구,재가노인복지시설,예사랑재가복지센터,28771318
서울특별시,관악구,재가노인복지시설,행복더함 재가노인복지센터,28786028
서울특별시,관악구,재가노인복지시설,사랑나눔재가복지센터,28552621
서울특별시,관악구,재가노인복지시설,효사랑데이케어센터,28779919
서울특별시,관악구,재가노인복지시설,한봄찬방문요양센터,220396796
서울특별시,관악구,재가노인복지시설,두드림데이케어센터,28761117
서울특별시,관악구,재가노인복지시설,관악난향데이케어센터,28551589
서울특별시,관악구,재가노인복지시설,하늘빛데이케어센터(주식회사 늘푸른복지),28778747
서울특별시,관악구,재가노인복지시설,구립강감찬데이케어센터,28828004
서울특별시,관악구,재가노인복지시설,관악노인종합사회복지관 병설 관악데이케어센터,02-888-9978
서울특별시,관악구,재가노인복지시설,신림성모성당데이케어센터,28773327
서울특별시,관악구,재가노인복지시설,서림노인복지센터,02-883-8892
서울특별시,관악구,재가노인복지시설,관악실버케어Ⅱ,02-875-3114
서울특별시,관악구,재가노인복지시설,미소재가복지센터,28759983
서울특별시,관악구,재가노인복지시설,온누리,5055772421
서울특별시,관악구,재가노인복지시설,한사랑복지센터,02-3285-8969
서울특별시,관악구,재가노인복지시설,케어닥 방문요양센터 관악점,28759861
서울특별시,관악구,재가노인복지시설,엔젤복지센터,28893365
서울특별시,관악구,재가노인복지시설,가가호호 데이케어센터,28785524
서울특별시,관악구,재가노인복지시설,한마음재가복지센터,28302242
서울특별시,관악구,재가노인복지시설,더큰사랑재가복지센터,02-867-1870
서울특별시,관악구,재가노인복지시설,사랑방문요양센터,28668729
서울특별시,관악구,재가노인복지시설,소나무노인복지센터,262941594
서울특별시,관악구,재가노인복지시설,푸른햇살데이케어센터,02-851-2833
서울특별시,관악구,재가노인복지시설,미소재가노인복지센터,02-6015-1577
서울특별시,관악구,재가노인복지시설,예마재가복지센터,28581291
서울특별시,관악구,재가노인복지시설,행운동성당데이케어센터,02-875-7781
서울특별시,관악구,재가노인복지시설,바른돌봄 재가노인복지센터,28521589
서울특별시,관악구,재가노인복지시설,관악중앙데이케어센터,28827171
서울특별시,관악구,재가노인복지시설,관악희망데이케어센터,28775804
서울특별시,관악구,재가노인복지시설,효·보살핌데이케어센터,28880083
서울특별시,관악구,재가노인복지시설,벧엘데이케어센터,28554382
서울특별시,관악구,재가노인복지시설,임마뉴엘방문요양센터,5055072421
서울특별시,관악구,재가노인복지시설,대교 뉴이프 방문요양센터 보라매센터,28290809
서울특별시,관악구,재가노인복지시설,나눔관악요양보호사파견센터,02-3285-1008
서울특별시,관악구,재가노인복지시설,''품앗이노인복지센터'',28771127
서울특별시,관악구,재가노인복지시설,명지재가노인복지센터,28780890
서울특별시,관악구,재가노인복지시설,100세데이케어센터(한국복지협동조합),28591365
서울특별시,관악구,재가노인복지시설,죽헌 미르데이센터(관악2호),02-889-8330
서울특별시,관악구,재가노인복지시설,죽헌 미르데이센터(관악1호),02-871-5501
서울특별시,관악구,재가노인복지시설,호산나재가방문요양센터,260156240
서울특별시,관악구,재가노인복지시설,아가페데이케어센터,28877783
서울특별시,관악구,노인일자리지원기관,관악시니어클럽,28749295
서울특별시,광진구,양로시설,모니카의집,02-455-3593
서울특별시,광진구,양로시설,THE CLASSIC 500,02-2218-5526
서울특별시,광진구,노인공동생활가정,모니카의 집,24553593
서울특별시,광진구,노인요양시설,사랑재 요양원,24463356
서울특별시,광진구,노인요양시설,워커힐케어센터1,24477118
서울특별시,광진구,노인요양시설,강변워커힐케어센터(폐업),02-447-7118
서울특별시,광진구,노인요양시설,광진소규모요양시설,02-499-1515
서울특별시,광진구,노인요양시설,광진원광실버센터,7070119132
서울특별시,광진구,노인요양시설,므두셀라실버타운,02-2201-8259
서울특별시,광진구,노인요양시설,워커힐케어센터2,24477115
서울특별시,광진구,노인요양시설,워커힐실버타운,02-446-8911
서울특별시,광진구,노인요양시설,광진한울촌노인요양시설,02-464-4511
서울특별시,광진구,노인요양공동생활가정,노블레스요양원2,24580268
서울특별시,광진구,노인요양공동생활가정,실버밸리노인요양공동생활가정,02-444-3655
서울특별시,광진구,노인요양공동생활가정,성동실버케어요양원,02-444-6100
서울특별시,광진구,노인요양공동생활가정,노블레스요양원1,24560268
서울특별시,광진구,노인요양공동생활가정,동부실버케어요양원,24446188
서울특별시,광진구,노인요양공동생활가정,강변케어센터2,264057118
서울특별시,광진구,노인요양공동생활가정,중곡요양원,24338255
서울특별시,광진구,노인요양공동생활가정,사랑이있는집노인요양공동생활가정,02-456-0775
서울특별시,광진구,노인요양공동생활가정,밝은요양원,02-969-8001
서울특별시,광진구,노인요양공동생활가정,강변케어센터,264057118
서울특별시,광진구,노인요양공동생활가정,광진노인보호센터,02-458-0350
서울특별시,광진구,노인요양공동생활가정,광진늘푸른요양원,24447171
서울특별시,광진구,노인복지관,광진노인종합복지관,02-466-6242
서울특별시,광진구,재가노인복지시설,평강마을 데이케어센터,02-453-9103
서울특별시,광진구,재가노인복지시설,광진데이케어센터,24666248
서울특별시,광진구,재가노인복지시설,´(A)비지팅엔젤스 광진군자방문요양지점,24552626
서울특별시,광진구,재가노인복지시설,군자 연세데이케어센터,260151865
서울특별시,광진구,재가노인복지시설,서울인애노인복지센터,02-468-6067
서울특별시,광진구,재가노인복지시설,더조은 방문요양센터,24533453
서울특별시,광진구,재가노인복지시설,더사랑데이케어센터,222016001
서울특별시,광진구,재가노인복지시설,광진노인보호센터,24580350
서울특별시,광진구,재가노인복지시설,더행복데이케어센터,222018001
서울특별시,광진구,재가노인복지시설,해피엘노인복지센터,02-3436-3477
서울특별시,광진구,재가노인복지시설,동산케어링 재가노인복지센터,24467473
서울특별시,광진구,재가노인복지시설,행복 방문요양 복지센터,24465532
서울특별시,광진구,재가노인복지시설,굿데이케어센터,24568168
서울특별시,광진구,재가노인복지시설,온누리 방문요양센터,220886009
서울특별시,광진구,재가노인복지시설,서울데이케어센터,24569555
서울특별시,광진구,재가노인복지시설,백세만세데이케어센터,24479600
서울특별시,광진구,재가노인복지시설,아차산노인복지센터,02-444-2280
서울특별시,광진구,재가노인복지시설,A+광진데이케어센터,24562333
서울특별시,광진구,재가노인복지시설,자양방문요양센터,24479067
서울특별시,광진구,재가노인복지시설,우리부모 방문요양센터,24470447
서울특별시,광진구,재가노인복지시설,(사)굿하트광진재가노인지원센터,02-6401-7090
서울특별시,광진구,재가노인복지시설,늘푸른돌봄센터,24618373
서울특별시,광진구,재가노인복지시설,열린재가노인지원서비스센터,02-446-0988
서울특별시,광진구,재가노인복지시설,광진늘푸른단기보호센타,24447171
서울특별시,광진구,재가노인복지시설,동서울어르신복지센터,24582402
서울특별시,광진구,재가노인복지시설,지극정성 방문요양센터,7076459040
서울특별시,광진구,재가노인복지시설,A+광진 데이케어센터,24562333
서울특별시,광진구,재가노인복지시설,굿케어재가복지센터,02-3437-8483
서울특별시,광진구,노인일자리지원기관,광진시니어클럽,02-6463-1700
서울특별시,구로구,노인요양시설,휴림실버요양센터,28550066
서울특별시,구로구,노인요양시설,미소들실버케어센터,220679021
서울특별시,구로구,노인요양시설,효도로 노인전문요양원,02-2066-7799
서울특별시,구로구,노인요양시설,그린케어요양센터,23332510
서울특별시,구로구,노인요양시설,메디치피아요양센터,220671888
서울특별시,구로구,노인요양시설,구로푸른요양원,02-1544-6572
서울특별시,구로구,노인요양시설,보라매요양원,220601000
서울특별시,구로구,노인요양시설,삼농실버마을,02-2617-9980
